,OrderDate,OrderNumber,OrderLineItem,ProductSold,SoldTo,SoldIn,OrderQuantity,SoldBy,Shipping_Type,Order_Status
45424,1/28/2017,SO62880,1,536,17236,8,2,289,Delivery Truck,unknown
45425,1/28/2017,SO62906,1,528,17853,8,2,287,Delivery Truck,refunded
45426,1/28/2017,SO62889,1,235,11507,8,1,287,Delivery Truck,ok
45427,1/28/2017,SO62922,3,536,14640,8,2,287,Delivery Truck,ok
45428,1/28/2017,SO62930,2,484,20456,9,3,285,Delivery Truck,ok
45429,1/28/2017,SO62926,2,220,11334,9,1,284,Delivery Truck,ok
45430,1/28/2017,SO62911,3,229,16321,9,1,284,Delivery Truck,refunded
45431,1/28/2017,SO62944,1,584,13540,9,1,283,Delivery Truck,ok
45432,1/28/2017,SO62928,2,214,16199,9,1,292,Express Air,ok
45433,1/28/2017,SO62881,1,528,21890,9,2,292,Express Air,ok
45434,1/28/2017,SO62907,5,464,20582,4,3,287,Express Air,cancelled
45435,1/28/2017,SO62938,1,604,23204,10,1,287,Express Air,ok
45436,1/28/2017,SO62924,3,480,14472,4,2,287,Express Air,ok
45437,1/28/2017,SO62923,1,362,12110,4,1,286,Express Air,ok
45438,1/28/2017,SO62924,4,486,14472,4,1,284,Express Air,ok
45439,1/28/2017,SO62912,1,541,12554,9,2,282,Express Air,ok
45440,1/28/2017,SO62943,1,584,26966,9,1,281,Express Air,ok
45441,1/28/2017,SO62937,2,214,23269,9,1,295,Regular Air,ok
45442,1/28/2017,SO62885,1,375,24053,9,1,293,Regular Air,ok
45443,1/28/2017,SO62907,4,490,20582,9,1,288,Regular Air,ok
45444,1/28/2017,SO62928,1,576,16199,9,1,288,Regular Air,ok
45445,1/28/2017,SO62934,1,358,13630,4,1,287,Regular Air,ok
45446,1/28/2017,SO62899,1,536,22237,4,2,284,Regular Air,ok
45447,1/28/2017,SO62926,1,562,11334,1,1,284,Regular Air,ok
45448,1/28/2017,SO62875,1,479,11223,1,2,283,Regular Air,ok
45449,1/28/2017,SO62887,2,478,15084,1,2,296,Self Pickup,ok
45450,1/28/2017,SO62940,2,226,20526,1,1,296,Self Pickup,ok
45451,1/28/2017,SO62940,1,383,20526,1,1,296,Self Pickup,ok
45452,1/28/2017,SO62906,2,535,17853,1,3,296,Self Pickup,ok
45453,1/28/2017,SO62880,2,480,17236,1,2,296,Self Pickup,ok
45454,1/28/2017,SO62915,2,537,11285,1,1,296,Self Pickup,ok
45455,1/28/2017,SO62941,4,482,19829,1,2,296,Self Pickup,ok
45456,1/28/2017,SO62877,1,214,28591,9,1,296,Self Pickup,ok
45457,1/28/2017,SO62887,4,472,15084,9,1,295,Self Pickup,ok
45458,1/28/2017,SO62923,3,477,12110,9,2,295,Self Pickup,ok
45459,1/28/2017,SO62931,3,479,20608,8,2,295,Self Pickup,ok
45460,1/28/2017,SO62909,1,477,21821,10,3,295,Self Pickup,ok
45461,1/28/2017,SO62933,2,485,13620,10,1,295,Self Pickup,ok
45462,1/28/2017,SO62896,3,477,11300,10,1,295,Self Pickup,ok
45463,1/28/2017,SO62882,1,477,22922,10,2,295,Self Pickup,ok
45464,1/28/2017,SO62905,1,485,14035,1,2,295,Self Pickup,ok
45465,1/28/2017,SO62939,2,232,20481,8,1,295,Self Pickup,ok
45466,1/28/2017,SO62938,2,477,23204,8,2,295,Self Pickup,ok
45467,1/28/2017,SO62938,4,223,23204,8,1,295,Self Pickup,ok
45468,1/28/2017,SO62893,2,480,26454,9,2,295,Self Pickup,ok
45469,1/28/2017,SO62904,3,484,14000,9,2,295,Self Pickup,ok
45470,1/28/2017,SO62916,3,480,11229,9,2,293,Self Pickup,ok
45471,1/28/2017,SO62916,1,537,11229,9,1,293,Self Pickup,ok
45472,1/28/2017,SO62887,3,477,15084,7,3,293,Self Pickup,ok
45473,1/28/2017,SO62934,5,477,13630,7,2,293,Self Pickup,ok
45474,1/28/2017,SO62934,6,480,13630,7,2,293,Self Pickup,ok
45475,1/28/2017,SO62898,5,223,22360,7,2,293,Self Pickup,ok
45476,1/28/2017,SO62909,2,214,21821,7,1,293,Self Pickup,ok
45477,1/28/2017,SO62932,3,477,13133,4,3,293,Self Pickup,ok
45478,1/28/2017,SO62936,1,564,26070,9,1,293,Self Pickup,ok
45479,1/28/2017,SO62896,1,528,11300,9,2,293,Self Pickup,ok
45480,1/28/2017,SO62945,5,484,25744,9,2,293,Self Pickup,ok
45481,1/28/2017,SO62915,3,485,11285,9,2,293,Self Pickup,ok
45482,1/28/2017,SO62914,3,480,17087,4,2,293,Self Pickup,ok
45483,1/28/2017,SO62941,1,385,19829,4,1,293,Self Pickup,ok
45484,1/28/2017,SO62922,2,528,14640,4,2,293,Self Pickup,ok
45485,1/28/2017,SO62891,1,539,28994,4,2,293,Self Pickup,ok
45486,1/28/2017,SO62934,3,485,13630,4,2,292,Self Pickup,ok
45487,1/28/2017,SO62934,2,537,13630,6,1,292,Self Pickup,ok
45488,1/28/2017,SO62918,1,537,11729,4,1,292,Self Pickup,ok
45489,1/28/2017,SO62943,2,479,26966,4,2,292,Self Pickup,ok
45490,1/28/2017,SO62943,4,214,26966,4,1,292,Self Pickup,ok
45491,1/28/2017,SO62895,1,535,25956,4,1,292,Self Pickup,ok
45492,1/28/2017,SO62933,4,484,13620,8,2,292,Self Pickup,ok
45493,1/28/2017,SO62932,2,478,13133,8,2,292,Self Pickup,ok
45494,1/28/2017,SO62896,5,471,11300,6,1,292,Self Pickup,ok
45495,1/28/2017,SO62945,2,541,25744,6,2,292,Self Pickup,ok
45496,1/28/2017,SO62875,2,477,11223,6,2,292,Self Pickup,ok
45497,1/28/2017,SO62875,3,229,11223,6,1,292,Self Pickup,ok
45498,1/28/2017,SO62878,2,539,15132,6,2,292,Self Pickup,ok
45499,1/28/2017,SO62886,2,478,12219,6,2,292,Self Pickup,ok
45500,1/28/2017,SO62902,1,477,16644,1,2,292,Self Pickup,ok
45501,1/28/2017,SO62921,1,214,11573,1,1,292,Self Pickup,ok
45502,1/28/2017,SO62893,1,535,26454,8,2,292,Self Pickup,ok
45503,1/28/2017,SO62929,3,539,23421,8,2,292,Self Pickup,ok
45504,1/28/2017,SO62929,1,583,23421,8,1,292,Self Pickup,ok
45505,1/28/2017,SO62894,1,541,26803,8,2,292,Self Pickup,ok
45506,1/28/2017,SO62935,3,472,13955,8,1,291,Self Pickup,ok
45507,1/28/2017,SO62923,2,478,12110,6,2,291,Self Pickup,ok
45508,1/28/2017,SO62944,2,479,13540,6,2,291,Self Pickup,ok
45509,1/28/2017,SO62929,2,529,23421,6,2,291,Self Pickup,ok
45510,1/28/2017,SO62894,2,530,26803,6,2,291,Self Pickup,ok
45511,1/28/2017,SO62941,2,529,19829,9,2,289,Self Pickup,ok
45512,1/28/2017,SO62916,2,528,11229,9,2,288,Self Pickup,ok
45513,1/28/2017,SO62898,4,478,22360,9,2,288,Self Pickup,ok
45514,1/28/2017,SO62931,2,477,20608,9,2,288,Self Pickup,ok
45515,1/28/2017,SO62943,3,477,26966,9,2,288,Self Pickup,ok
45516,1/28/2017,SO62936,2,223,26070,4,2,288,Self Pickup,ok
45517,1/28/2017,SO62876,1,220,11300,4,1,288,Self Pickup,ok
45518,1/28/2017,SO62942,1,580,17533,4,1,288,Self Pickup,ok
45519,1/28/2017,SO62882,3,482,22922,6,2,288,Self Pickup,ok
45520,1/28/2017,SO62886,3,477,12219,9,2,288,Self Pickup,ok
45521,1/28/2017,SO62922,4,484,14640,9,2,288,Self Pickup,ok
45522,1/28/2017,SO62904,2,487,14000,9,1,288,Self Pickup,ok
45523,1/28/2017,SO62917,1,537,11205,9,1,287,Self Pickup,ok
45524,1/28/2017,SO62898,2,528,22360,4,2,287,Self Pickup,ok
45525,1/28/2017,SO62918,2,528,11729,4,1,287,Self Pickup,ok
45526,1/28/2017,SO62913,1,530,14528,4,3,287,Self Pickup,ok
45527,1/28/2017,SO62933,1,358,13620,4,1,287,Self Pickup,ok
45528,1/28/2017,SO62933,3,487,13620,10,1,287,Self Pickup,ok
45529,1/28/2017,SO62932,4,220,13133,10,1,287,Self Pickup,ok
45530,1/28/2017,SO62932,1,362,13133,10,1,287,Self Pickup,ok
45531,1/28/2017,SO62903,3,466,15773,4,1,287,Self Pickup,ok
45532,1/28/2017,SO62901,1,477,12182,4,3,287,Self Pickup,ok
45533,1/28/2017,SO62919,3,462,12195,8,2,287,Self Pickup,ok
45534,1/28/2017,SO62919,4,214,12195,1,1,287,Self Pickup,ok
45535,1/28/2017,SO62945,3,530,25744,1,3,287,Self Pickup,ok
45536,1/28/2017,SO62875,4,462,11223,1,2,287,Self Pickup,ok
45537,1/28/2017,SO62878,1,529,15132,1,2,287,Self Pickup,ok
45538,1/28/2017,SO62914,1,530,17087,1,2,287,Self Pickup,ok
45539,1/28/2017,SO62914,2,487,17087,7,1,287,Self Pickup,ok
45540,1/28/2017,SO62939,1,383,20481,7,1,287,Self Pickup,ok
45541,1/28/2017,SO62890,1,235,11848,7,1,287,Self Pickup,ok
45542,1/28/2017,SO62886,1,352,12219,7,1,287,Self Pickup,ok
45543,1/28/2017,SO62886,4,489,12219,10,1,287,Self Pickup,ok
45544,1/28/2017,SO62908,2,477,13664,10,2,287,Self Pickup,ok
45545,1/28/2017,SO62925,2,485,14477,4,1,287,Self Pickup,ok
45546,1/28/2017,SO62888,1,480,11620,4,2,287,Self Pickup,ok
45547,1/28/2017,SO62910,2,214,18007,4,1,287,Self Pickup,ok
45548,1/28/2017,SO62924,2,485,14472,6,3,287,Self Pickup,ok
45549,1/28/2017,SO62924,1,356,14472,6,1,287,Self Pickup,ok
45550,1/28/2017,SO62911,1,530,16321,6,2,287,Self Pickup,ok
45551,1/28/2017,SO62897,2,536,24227,6,2,287,Self Pickup,ok
45552,1/28/2017,SO62879,2,529,15123,6,3,287,Self Pickup,ok
45553,1/28/2017,SO62937,1,604,23269,6,1,287,Self Pickup,ok
45554,1/28/2017,SO62881,2,537,21890,6,1,287,Self Pickup,ok
45555,1/28/2017,SO62929,4,215,23421,6,1,287,Self Pickup,ok
45556,1/28/2017,SO62935,4,477,13955,10,2,286,Self Pickup,ok
45557,1/28/2017,SO62935,2,478,13955,4,2,286,Self Pickup,ok
45558,1/28/2017,SO62907,1,539,20582,10,2,286,Self Pickup,ok
45559,1/28/2017,SO62907,2,529,20582,1,1,286,Self Pickup,ok
45560,1/28/2017,SO62919,1,537,12195,10,1,286,Self Pickup,ok
45561,1/28/2017,SO62905,2,214,14035,10,1,286,Self Pickup,ok
45562,1/28/2017,SO62915,1,528,11285,4,3,286,Self Pickup,ok
45563,1/28/2017,SO62938,3,479,23204,4,1,286,Self Pickup,ok
45564,1/28/2017,SO62894,3,487,26803,4,1,286,Self Pickup,ok
45565,1/28/2017,SO62931,1,377,20608,4,1,285,Self Pickup,ok
45566,1/28/2017,SO62896,4,478,11300,10,1,285,Self Pickup,ok
45567,1/28/2017,SO62878,3,487,15132,10,1,285,Self Pickup,ok
45568,1/28/2017,SO62920,1,229,12545,4,1,285,Self Pickup,ok
45569,1/28/2017,SO62883,2,491,13159,8,1,285,Self Pickup,ok
45570,1/28/2017,SO62879,1,539,15123,8,2,285,Self Pickup,ok
45571,1/28/2017,SO62900,1,476,19694,9,1,285,Self Pickup,ok
45572,1/28/2017,SO62884,1,528,25825,9,2,285,Self Pickup,ok
45573,1/28/2017,SO62887,1,352,15084,10,1,284,Self Pickup,ok
45574,1/28/2017,SO62898,3,477,22360,10,2,284,Self Pickup,ok
45575,1/28/2017,SO62918,3,220,11729,10,1,284,Self Pickup,ok
45576,1/28/2017,SO62918,4,232,11729,4,1,284,Self Pickup,ok
45577,1/28/2017,SO62907,3,220,20582,4,1,284,Self Pickup,ok
45578,1/28/2017,SO62892,1,530,27204,1,3,284,Self Pickup,ok
45579,1/28/2017,SO62903,1,528,15773,1,2,284,Self Pickup,ok
45580,1/28/2017,SO62942,2,215,17533,9,1,284,Self Pickup,ok
45581,1/28/2017,SO62945,4,480,25744,9,2,284,Self Pickup,ok
45582,1/28/2017,SO62882,2,487,22922,9,1,284,Self Pickup,ok
45583,1/28/2017,SO62905,3,481,14035,1,3,284,Self Pickup,ok
45584,1/28/2017,SO62878,4,481,15132,9,2,284,Self Pickup,ok
45585,1/28/2017,SO62925,1,352,14477,4,1,284,Self Pickup,ok
45586,1/28/2017,SO62941,3,539,19829,4,2,284,Self Pickup,ok
45587,1/28/2017,SO62922,1,590,14640,8,1,284,Self Pickup,ok
45588,1/28/2017,SO62910,1,529,18007,8,2,284,Self Pickup,ok
45589,1/28/2017,SO62904,1,485,14000,1,2,284,Self Pickup,ok
45590,1/28/2017,SO62935,1,358,13955,1,1,283,Self Pickup,ok
45591,1/28/2017,SO62934,4,478,13630,1,2,283,Self Pickup,ok
45592,1/28/2017,SO62909,3,223,21821,9,2,283,Self Pickup,ok
45593,1/28/2017,SO62915,4,472,11285,9,1,283,Self Pickup,ok
45594,1/28/2017,SO62908,1,478,13664,9,3,283,Self Pickup,ok
45595,1/28/2017,SO62911,2,215,16321,9,1,283,Self Pickup,ok
45596,1/28/2017,SO62879,3,480,15123,9,2,283,Self Pickup,ok
45597,1/28/2017,SO62930,1,371,20456,9,1,282,Self Pickup,ok
45598,1/28/2017,SO62903,2,214,15773,4,1,282,Self Pickup,ok
45599,1/28/2017,SO62898,1,536,22360,4,2,281,Self Pickup,ok
45600,1/28/2017,SO62883,1,476,13159,4,1,281,Self Pickup,ok
45601,1/29/2017,SO62984,6,226,12118,9,1,295,Delivery Truck,ok
45602,1/29/2017,SO62959,1,538,27639,9,2,292,Delivery Truck,missing
45603,1/29/2017,SO62980,1,478,13594,9,2,292,Delivery Truck,cancelled
45604,1/29/2017,SO62981,4,223,14745,9,2,292,Delivery Truck,ok
45605,1/29/2017,SO62950,3,480,19622,9,2,292,Delivery Truck,ok
45606,1/29/2017,SO62971,1,485,20341,1,2,291,Delivery Truck,ok
45607,1/29/2017,SO62992,2,479,25225,1,1,287,Delivery Truck,cancelled
45608,1/29/2017,SO62958,1,529,11176,1,3,287,Delivery Truck,ok
45609,1/29/2017,SO62987,1,562,25745,1,1,287,Delivery Truck,missing
45610,1/29/2017,SO62993,1,606,22862,4,1,286,Delivery Truck,ok
45611,1/29/2017,SO62978,3,214,14804,4,1,283,Delivery Truck,ok
45612,1/29/2017,SO62984,4,478,12118,4,2,288,Express Air,missing
45613,1/29/2017,SO62989,1,581,15032,8,1,286,Express Air,ok
45614,1/29/2017,SO62961,1,540,11200,8,1,284,Express Air,ok
45615,1/29/2017,SO62977,1,529,20827,6,2,283,Express Air,ok
45616,1/29/2017,SO62999,3,214,11359,6,1,296,Regular Air,refunded
45617,1/29/2017,SO62984,3,485,12118,9,2,292,Regular Air,missing
45618,1/29/2017,SO62950,1,541,19622,9,1,292,Regular Air,ok
45619,1/29/2017,SO62951,4,215,17892,9,1,292,Regular Air,ok
45620,1/29/2017,SO63002,3,480,23323,9,1,286,Regular Air,cancelled
45621,1/29/2017,SO62956,2,232,13840,9,1,286,Regular Air,ok
45622,1/29/2017,SO62948,1,215,15803,7,1,296,Self Pickup,ok
45623,1/29/2017,SO62991,1,379,20611,7,1,296,Self Pickup,ok
45624,1/29/2017,SO62988,2,489,11433,1,1,296,Self Pickup,ok
45625,1/29/2017,SO62974,1,528,21543,10,2,296,Self Pickup,ok
45626,1/29/2017,SO62986,3,528,14411,10,2,295,Self Pickup,ok
45627,1/29/2017,SO62994,2,477,23216,10,2,295,Self Pickup,ok
45628,1/29/2017,SO62987,2,541,25745,4,3,295,Self Pickup,ok
45629,1/29/2017,SO62979,1,537,13988,1,1,295,Self Pickup,ok
45630,1/29/2017,SO62970,3,480,26527,6,2,295,Self Pickup,ok
45631,1/29/2017,SO63000,2,479,28353,6,3,295,Self Pickup,ok
45632,1/29/2017,SO63000,1,584,28353,6,1,295,Self Pickup,ok
45633,1/29/2017,SO62963,3,489,21303,6,1,295,Self Pickup,ok
45634,1/29/2017,SO62971,2,214,20341,8,1,295,Self Pickup,ok
45635,1/29/2017,SO62995,2,538,22718,8,2,295,Self Pickup,ok
45636,1/29/2017,SO62946,1,214,11960,9,1,293,Self Pickup,ok
45637,1/29/2017,SO62969,1,477,16765,9,2,293,Self Pickup,ok
45638,1/29/2017,SO62997,2,226,17034,9,1,293,Self Pickup,ok
45639,1/29/2017,SO62989,2,226,15032,6,1,293,Self Pickup,ok
45640,1/29/2017,SO62962,3,220,22724,6,1,293,Self Pickup,ok
45641,1/29/2017,SO62970,2,485,26527,6,2,293,Self Pickup,ok
45642,1/29/2017,SO62954,1,371,28902,7,1,293,Self Pickup,ok
45643,1/29/2017,SO62963,1,477,21303,7,2,293,Self Pickup,ok
45644,1/29/2017,SO62992,1,387,25225,7,1,292,Self Pickup,ok
45645,1/29/2017,SO62986,1,356,14411,8,1,292,Self Pickup,ok
45646,1/29/2017,SO62960,1,538,27433,8,2,292,Self Pickup,ok
45647,1/29/2017,SO62947,1,478,15261,7,2,292,Self Pickup,ok
45648,1/29/2017,SO62957,1,489,11287,7,1,292,Self Pickup,ok
45649,1/29/2017,SO62999,2,485,11359,8,2,292,Self Pickup,ok
45650,1/29/2017,SO62955,2,536,19323,8,2,292,Self Pickup,ok
45651,1/29/2017,SO62968,1,477,25349,4,2,292,Self Pickup,ok
45652,1/29/2017,SO62981,1,587,14745,4,1,292,Self Pickup,ok
45653,1/29/2017,SO62996,2,479,17497,6,2,292,Self Pickup,ok
45654,1/29/2017,SO62978,2,541,14804,4,2,292,Self Pickup,ok
45655,1/29/2017,SO62983,3,528,14481,4,3,292,Self Pickup,ok
45656,1/29/2017,SO62979,2,528,13988,4,2,292,Self Pickup,ok
45657,1/29/2017,SO62979,3,215,13988,4,1,292,Self Pickup,ok
45658,1/29/2017,SO62984,5,477,12118,4,2,292,Self Pickup,ok
45659,1/29/2017,SO62984,1,358,12118,9,1,292,Self Pickup,ok
45660,1/29/2017,SO62984,7,481,12118,6,1,292,Self Pickup,ok
45661,1/29/2017,SO62965,1,478,20501,6,3,292,Self Pickup,ok
45662,1/29/2017,SO62962,2,528,22724,6,3,292,Self Pickup,ok
45663,1/29/2017,SO62970,1,528,26527,6,2,292,Self Pickup,ok
45664,1/29/2017,SO63001,3,466,23322,6,2,292,Self Pickup,ok
45665,1/29/2017,SO62995,3,529,22718,6,2,292,Self Pickup,ok
45666,1/29/2017,SO62995,4,214,22718,4,1,292,Self Pickup,ok
45667,1/29/2017,SO62977,2,484,20827,4,2,291,Self Pickup,ok
45668,1/29/2017,SO62994,5,464,23216,4,2,291,Self Pickup,ok
45669,1/29/2017,SO62981,3,490,14745,4,1,291,Self Pickup,ok
45670,1/29/2017,SO62949,1,235,17228,10,1,289,Self Pickup,ok
45671,1/29/2017,SO62983,1,354,14481,10,1,289,Self Pickup,ok
45672,1/29/2017,SO63002,1,605,23323,10,1,288,Self Pickup,ok
45673,1/29/2017,SO62952,1,600,17890,1,1,288,Self Pickup,ok
45674,1/29/2017,SO62961,2,529,11200,1,2,288,Self Pickup,ok
45675,1/29/2017,SO62980,2,220,13594,1,1,288,Self Pickup,ok
45676,1/29/2017,SO62996,3,477,17497,6,2,288,Self Pickup,ok
45677,1/29/2017,SO62988,1,579,11433,6,1,288,Self Pickup,ok
45678,1/29/2017,SO63002,2,538,23323,7,3,287,Self Pickup,ok
45679,1/29/2017,SO62986,2,537,14411,7,1,287,Self Pickup,ok
45680,1/29/2017,SO62960,2,529,27433,8,2,287,Self Pickup,ok
45681,1/29/2017,SO62976,2,226,24080,8,1,287,Self Pickup,ok
45682,1/29/2017,SO62967,2,215,22371,8,1,287,Self Pickup,ok
45683,1/29/2017,SO62952,3,478,17890,8,2,287,Self Pickup,ok
45684,1/29/2017,SO62955,1,587,19323,9,1,287,Self Pickup,ok
45685,1/29/2017,SO62973,2,480,20143,9,3,287,Self Pickup,ok
45686,1/29/2017,SO62964,1,475,19777,6,1,287,Self Pickup,ok
45687,1/29/2017,SO62994,3,479,23216,6,2,287,Self Pickup,ok
45688,1/29/2017,SO62994,1,606,23216,6,1,287,Self Pickup,ok
45689,1/29/2017,SO62996,4,480,17497,4,3,287,Self Pickup,ok
45690,1/29/2017,SO62978,1,530,14804,4,2,287,Self Pickup,ok
45691,1/29/2017,SO62958,2,480,11176,4,2,287,Self Pickup,ok
45692,1/29/2017,SO62987,3,530,25745,4,1,287,Self Pickup,ok
45693,1/29/2017,SO62984,2,537,12118,4,1,287,Self Pickup,ok
45694,1/29/2017,SO62974,3,480,21543,4,2,287,Self Pickup,ok
45695,1/29/2017,SO62962,1,536,22724,4,2,287,Self Pickup,ok
45696,1/29/2017,SO62950,2,530,19622,1,3,287,Self Pickup,ok
45697,1/29/2017,SO62990,1,583,23435,1,1,287,Self Pickup,ok
45698,1/29/2017,SO62982,3,477,14603,7,2,287,Self Pickup,ok
45699,1/29/2017,SO62982,2,478,14603,7,2,287,Self Pickup,ok
45700,1/29/2017,SO62982,1,356,14603,7,1,287,Self Pickup,ok
45701,1/29/2017,SO62954,2,529,28902,4,2,287,Self Pickup,ok
45702,1/29/2017,SO62954,4,232,28902,4,1,287,Self Pickup,ok
45703,1/29/2017,SO62972,2,462,14787,4,2,287,Self Pickup,ok
45704,1/29/2017,SO62972,1,476,14787,6,1,287,Self Pickup,ok
45705,1/29/2017,SO62953,1,373,20048,6,1,287,Self Pickup,ok
45706,1/29/2017,SO63001,1,606,23322,6,1,287,Self Pickup,ok
45707,1/29/2017,SO62947,3,480,15261,9,2,285,Self Pickup,ok
45708,1/29/2017,SO62998,1,605,11547,9,1,285,Self Pickup,ok
45709,1/29/2017,SO62999,1,587,11359,9,1,285,Self Pickup,ok
45710,1/29/2017,SO62973,1,536,20143,10,2,285,Self Pickup,ok
45711,1/29/2017,SO62990,2,214,23435,10,1,285,Self Pickup,ok
45712,1/29/2017,SO62956,1,589,13840,10,1,285,Self Pickup,ok
45713,1/29/2017,SO62960,3,480,27433,10,1,284,Self Pickup,ok
45714,1/29/2017,SO62947,2,477,15261,9,2,284,Self Pickup,ok
45715,1/29/2017,SO62998,2,220,11547,9,1,284,Self Pickup,ok
45716,1/29/2017,SO62952,2,485,17890,4,2,284,Self Pickup,ok
45717,1/29/2017,SO62966,3,466,29047,4,2,284,Self Pickup,ok
45718,1/29/2017,SO62975,1,477,21844,4,2,284,Self Pickup,ok
45719,1/29/2017,SO62975,2,215,21844,9,1,284,Self Pickup,ok
45720,1/29/2017,SO62985,1,358,12785,9,1,284,Self Pickup,ok
45721,1/29/2017,SO62955,3,480,19323,8,2,284,Self Pickup,ok
45722,1/29/2017,SO62994,4,215,23216,8,1,284,Self Pickup,ok
45723,1/29/2017,SO62981,2,475,14745,8,1,284,Self Pickup,ok
45724,1/29/2017,SO62983,2,537,14481,8,1,284,Self Pickup,ok
45725,1/29/2017,SO62987,4,487,25745,4,1,284,Self Pickup,ok
45726,1/29/2017,SO62965,2,487,20501,4,1,284,Self Pickup,ok
45727,1/29/2017,SO62974,2,536,21543,4,2,284,Self Pickup,ok
45728,1/29/2017,SO62951,2,485,17892,10,2,284,Self Pickup,ok
45729,1/29/2017,SO62954,3,540,28902,10,1,284,Self Pickup,ok
45730,1/29/2017,SO62963,2,478,21303,7,1,284,Self Pickup,ok
45731,1/29/2017,SO62956,3,482,13840,7,2,284,Self Pickup,ok
45732,1/29/2017,SO62995,1,584,22718,7,1,284,Self Pickup,ok
45733,1/29/2017,SO62976,1,529,24080,6,2,283,Self Pickup,ok
45734,1/29/2017,SO62967,1,528,22371,6,2,283,Self Pickup,ok
45735,1/29/2017,SO62966,2,485,29047,10,2,283,Self Pickup,ok
45736,1/29/2017,SO62966,1,528,29047,9,2,283,Self Pickup,ok
45737,1/29/2017,SO63001,2,215,23322,9,1,283,Self Pickup,ok
45738,1/29/2017,SO62964,2,232,19777,9,1,282,Self Pickup,ok
45739,1/29/2017,SO62997,1,581,17034,4,1,282,Self Pickup,ok
45740,1/29/2017,SO62996,1,581,17497,4,1,282,Self Pickup,ok
45741,1/29/2017,SO62951,3,223,17892,4,2,282,Self Pickup,ok
45742,1/29/2017,SO62951,1,598,17892,4,1,282,Self Pickup,ok
45743,1/30/2017,SO63047,3,477,17198,1,2,295,Delivery Truck,ok
45744,1/30/2017,SO63044,1,354,12435,1,1,295,Delivery Truck,ok
45745,1/30/2017,SO63046,1,358,14392,9,1,295,Delivery Truck,cancelled
45746,1/30/2017,SO63015,1,358,12254,9,1,287,Delivery Truck,missing
45747,1/30/2017,SO63059,4,486,23313,1,1,287,Delivery Truck,ok
45748,1/30/2017,SO63054,1,606,22753,1,1,287,Delivery Truck,ok
45749,1/30/2017,SO63011,2,480,11757,1,2,287,Delivery Truck,ok
45750,1/30/2017,SO63043,2,528,12121,1,2,286,Delivery Truck,ok
45751,1/30/2017,SO63049,1,565,29167,4,1,284,Delivery Truck,ok
45752,1/30/2017,SO63057,1,574,25742,4,1,284,Delivery Truck,missing
45753,1/30/2017,SO63007,1,539,15715,4,2,295,Express Air,ok
45754,1/30/2017,SO63027,3,223,14358,4,1,292,Express Air,ok
45755,1/30/2017,SO63048,1,579,26977,4,1,286,Express Air,missing
45756,1/30/2017,SO63014,1,589,20930,8,1,295,Regular Air,ok
45757,1/30/2017,SO63016,1,362,12220,8,1,292,Regular Air,refunded
45758,1/30/2017,SO63029,1,528,23476,8,1,287,Regular Air,ok
45759,1/30/2017,SO63011,1,529,11757,8,2,287,Regular Air,missing
45760,1/30/2017,SO63028,1,485,13931,9,3,285,Regular Air,ok
45761,1/30/2017,SO63033,3,487,22511,9,1,284,Regular Air,ok
45762,1/30/2017,SO63032,2,541,26380,9,2,282,Regular Air,ok
45763,1/30/2017,SO63047,2,479,17198,9,1,296,Self Pickup,ok
45764,1/30/2017,SO63040,1,478,13505,4,2,296,Self Pickup,ok
45765,1/30/2017,SO63038,3,215,11803,4,1,296,Self Pickup,ok
45766,1/30/2017,SO63020,2,528,12107,10,2,296,Self Pickup,ok
45767,1/30/2017,SO63039,1,477,14184,10,2,295,Self Pickup,ok
45768,1/30/2017,SO63019,2,540,15507,10,1,295,Self Pickup,ok
45769,1/30/2017,SO63054,3,538,22753,7,2,295,Self Pickup,ok
45770,1/30/2017,SO63006,1,539,15234,7,3,295,Self Pickup,ok
45771,1/30/2017,SO63043,3,537,12121,7,1,295,Self Pickup,ok
45772,1/30/2017,SO63041,1,223,12260,7,2,295,Self Pickup,ok
45773,1/30/2017,SO63020,1,536,12107,6,2,295,Self Pickup,ok
45774,1/30/2017,SO63004,1,535,13138,8,2,295,Self Pickup,ok
45775,1/30/2017,SO63054,2,529,22753,8,2,293,Self Pickup,ok
45776,1/30/2017,SO63045,3,528,12783,8,2,293,Self Pickup,ok
45777,1/30/2017,SO63018,3,484,27679,4,2,293,Self Pickup,ok
45778,1/30/2017,SO63055,1,389,20459,4,1,293,Self Pickup,ok
45779,1/30/2017,SO63005,3,220,14854,4,1,293,Self Pickup,ok
45780,1/30/2017,SO63010,1,477,23654,4,3,292,Self Pickup,ok
45781,1/30/2017,SO63050,2,215,26618,4,1,292,Self Pickup,ok
45782,1/30/2017,SO63022,3,484,22069,9,2,292,Self Pickup,ok
45783,1/30/2017,SO63060,2,214,23316,9,1,292,Self Pickup,ok
45784,1/30/2017,SO63060,3,490,23316,9,1,292,Self Pickup,ok
45785,1/30/2017,SO63039,3,489,14184,9,1,292,Self Pickup,ok
45786,1/30/2017,SO63015,2,478,12254,4,2,292,Self Pickup,ok
45787,1/30/2017,SO63015,4,226,12254,4,1,292,Self Pickup,ok
45788,1/30/2017,SO63021,2,528,23864,8,3,292,Self Pickup,ok
45789,1/30/2017,SO63044,2,485,12435,8,2,292,Self Pickup,ok
