CustomerID,recency,frequency,monetary,R,F,M,rfm,rfm_segment_name
23949,249.0,4,133.3157,3,3,1,331,Potential loyal
23950,100.0,3,122.95,4,2,1,421,Loyal
23951,67.0,3,70.25,5,2,1,521,Loyal
23952,120.0,2,42.97,4,2,1,421,Loyal
23953,239.0,1,7.98,3,1,1,311,Potential loyal
23954,264.0,5,1084.3301,2,3,2,232,Hold and improve
23955,11.0,4,117.43,5,3,1,531,Loyal
23956,170.0,2,71.48,3,2,1,321,Potential loyal
23957,63.0,2,37.6342,5,2,1,521,Loyal
23958,40.0,6,720.3058,5,3,2,532,Loyal
23959,307.0,2,42.97,2,2,1,221,Hold and improve
23960,135.0,3,89.94,4,2,1,421,Loyal
23961,123.0,4,710.95,4,3,2,432,Loyal
23962,334.0,1,86.97,2,1,1,211,Hold and improve
23963,130.0,2,92.97,4,2,1,421,Loyal
23964,306.0,3,72.53999999999999,2,2,1,221,Hold and improve
23965,242.0,2,41.6242,3,2,1,321,Potential loyal
23966,273.0,2,52.086200000000005,2,2,1,221,Hold and improve
23967,174.0,1,9.98,3,1,1,311,Potential loyal
23968,100.0,2,49.96,4,2,1,421,Loyal
23969,167.0,3,101.53,3,2,1,321,Potential loyal
23970,62.0,3,72.53999999999999,5,2,1,521,Loyal
23971,22.0,4,105.3357,5,3,1,531,Loyal
23972,65.0,3,107.94,5,2,1,521,Loyal
23973,34.0,2,67.96,5,2,1,521,Loyal
23974,7.0,3,72.53999999999999,5,2,1,521,Loyal
23975,37.0,2,41.6242,5,2,1,521,Loyal
23976,273.0,1,9.98,2,1,1,211,Hold and improve
23977,148.0,4,156.5942,4,3,1,431,Loyal
23978,0.0,0,0.0,5,1,1,511,Loyal
23979,196.0,2,12.56,3,2,1,321,Potential loyal
23980,96.0,3,101.60419999999999,4,2,1,421,Loyal
23981,307.0,2,67.96,2,2,1,221,Hold and improve
23982,144.0,2,557.97,4,2,2,422,Loyal
23983,223.0,3,1098.4848,3,2,2,322,Potential loyal
23984,238.0,2,1035.4275,3,2,2,322,Potential loyal
23985,124.0,2,43.6242,4,2,1,421,Loyal
23986,226.0,4,1067.0517,3,3,2,332,Potential loyal
23987,218.0,3,1030.0075,3,2,2,322,Potential loyal
23988,206.0,3,1065.7932,3,2,2,322,Potential loyal
23989,320.0,2,63.97,2,2,1,221,Hold and improve
23990,51.0,2,565.9226,5,2,2,522,Loyal
23991,61.0,2,557.97,5,2,2,522,Loyal
23992,146.0,5,3193.3,4,3,3,433,Loyal
23993,144.0,4,3072.3199999999997,4,3,3,433,Loyal
23994,130.0,5,2790.5225,4,3,3,433,Loyal
23995,128.0,2,2983.34,4,2,3,423,Loyal
23996,139.0,3,48.90260000000001,4,2,1,421,Loyal
23997,255.0,2,43.6242,3,2,1,321,Potential loyal
23998,144.0,3,2755.1967,4,2,3,423,Loyal
23999,148.0,3,2738.8409,4,2,3,423,Loyal
24000,133.0,1,539.99,4,1,2,412,Loyal
24001,141.0,2,2983.34,4,2,3,423,Loyal
24002,136.0,5,2758.5025,4,3,3,433,Loyal
24003,148.0,4,2803.264,4,3,3,433,Loyal
24004,143.0,5,2757.8109,4,3,3,433,Loyal
24005,139.0,3,2755.1967,4,2,3,423,Loyal
24006,129.0,2,2721.5525,4,2,3,423,Loyal
24008,132.0,3,2738.8409,4,2,3,423,Loyal
24009,140.0,3,2768.6486999999997,4,2,3,423,Loyal
24010,41.0,3,590.95,5,2,2,522,Loyal
24011,194.0,3,1065.7932,3,2,2,322,Potential loyal
24012,76.0,3,130.5942,4,2,1,421,Loyal
24013,229.0,3,122.95,3,2,1,321,Potential loyal
24014,78.0,2,41.6242,4,2,1,421,Loyal
24015,198.0,2,1034.0817,3,2,2,322,Potential loyal
24016,160.0,3,83.86,4,2,1,421,Loyal
24017,112.0,3,567.95,4,2,2,422,Loyal
24018,107.0,2,573.6342,4,2,2,422,Loyal
24019,196.0,1,1000.4375,3,1,2,312,Potential loyal
24020,132.0,2,27.2684,4,2,1,421,Loyal
24021,74.0,4,197.53,5,3,1,531,Loyal
24022,44.0,2,561.48,5,2,2,522,Loyal
24023,61.0,4,592.6042,5,3,2,532,Loyal
24024,93.0,2,603.49,4,2,2,422,Loyal
24025,122.0,4,615.0462,4,3,2,432,Loyal
24026,201.0,4,1096.9075,3,3,2,332,Potential loyal
24027,111.0,4,587.85,4,3,2,432,Loyal
24028,6.0,5,622.8826,5,3,2,532,Loyal
24029,28.0,4,585.9300000000001,5,3,2,532,Loyal
24030,185.0,2,1048.5048,3,2,2,322,Potential loyal
24031,209.0,2,1048.5048,3,2,2,322,Potential loyal
24032,7.0,3,566.0600000000001,5,2,2,522,Loyal
24033,97.0,2,573.6342,4,2,2,422,Loyal
24034,194.0,4,1112.3875,3,3,2,332,Potential loyal
24035,266.0,2,27.96,2,2,1,221,Hold and improve
24036,100.0,4,612.95,4,3,2,432,Loyal
24037,2.0,1,539.99,5,1,2,512,Loyal
24038,17.0,3,613.1042,5,2,2,522,Loyal
24039,206.0,1,1700.99,3,1,3,313,Potential loyal
24040,174.0,3,2218.7425,3,2,3,323,Potential loyal
24041,60.0,3,92.6242,5,2,1,521,Loyal
24043,26.0,2,60.269999999999996,5,2,1,521,Loyal
24044,160.0,1,53.99,4,1,1,411,Loyal
24045,85.0,1,9.98,4,1,1,411,Loyal
24046,96.0,3,567.95,4,2,2,422,Loyal
24047,176.0,2,1054.4275,3,2,2,322,Potential loyal
24048,161.0,2,1054.4275,4,2,2,422,Loyal
24049,117.0,2,573.6342,4,2,2,422,Loyal
24050,160.0,3,1051.3701,4,2,2,422,Loyal
24051,170.0,2,1048.5048,3,2,2,322,Potential loyal
24052,106.0,2,566.96,4,2,2,422,Loyal
24053,154.0,1,2181.5625,4,1,3,413,Loyal
24054,158.0,2,1054.4275,4,2,2,422,Loyal
24055,160.0,2,1048.5048,4,2,2,422,Loyal
24056,28.0,4,654.45,5,3,2,532,Loyal
24057,22.0,2,573.6342,5,2,2,522,Loyal
24058,127.0,3,1051.3701,4,2,2,422,Loyal
24059,117.0,2,557.2784,4,2,2,422,Loyal
24060,102.0,2,603.49,4,2,2,422,Loyal
24061,357.0,1,2384.07,2,1,3,213,Hold and improve
24062,145.0,1,57.98,4,1,1,411,Loyal
24063,333.0,3,2412.03,2,2,3,223,Hold and improve
24064,313.0,1,9.98,2,1,1,211,Hold and improve
24066,82.0,4,2257.1325,4,3,3,433,Loyal
24067,90.0,4,2243.1667,4,3,3,433,Loyal
24068,65.0,3,2204.5325,5,2,3,523,Loyal
24069,156.0,2,1054.4275,4,2,2,422,Loyal
24071,221.0,2,25.880000000000003,3,2,1,321,Potential loyal
24072,212.0,2,12.56,3,2,1,321,Potential loyal
24073,103.0,2,73.48,4,2,1,421,Loyal
24074,102.0,2,42.97,4,2,1,421,Loyal
24075,69.0,3,102.95,5,2,1,521,Loyal
24076,82.0,4,111.5942,4,3,1,431,Loyal
24077,108.0,3,61.604200000000006,4,2,1,421,Loyal
24078,264.0,1,7.98,2,1,1,211,Hold and improve
24079,221.0,2,44.97,3,2,1,321,Potential loyal
24080,153.0,2,56.04730000000001,4,2,1,421,Loyal
24081,113.0,2,62.559999999999995,4,2,1,421,Loyal
24082,117.0,2,43.6242,4,2,1,421,Loyal
24083,316.0,2,2419.06,2,2,3,223,Hold and improve
24084,295.0,4,2421.02,2,3,3,233,Hold and improve
24085,294.0,2,43.6242,2,2,1,221,Hold and improve
24086,95.0,2,56.04730000000001,4,2,1,421,Loyal
24087,33.0,2,38.980000000000004,5,2,1,521,Loyal
24088,228.0,2,12.56,3,2,1,321,Potential loyal
24090,206.0,2,1734.6342,3,2,3,323,Potential loyal
24091,34.0,2,2215.2067,5,2,3,523,Loyal
24092,58.0,4,2251.6287,5,3,3,533,Loyal
24093,329.0,4,2231.8009,2,3,3,233,Hold and improve
24094,333.0,2,48.6142,2,2,1,221,Hold and improve
24095,186.0,2,57.0762,3,2,1,321,Potential loyal
24096,219.0,2,14.56,3,2,1,321,Potential loyal
24097,0.0,0,0.0,5,1,1,511,Loyal
24098,76.0,4,624.5942,4,3,2,432,Loyal
24099,90.0,3,587.55,4,2,2,422,Loyal
24100,177.0,4,1054.3975,3,3,2,332,Potential loyal
24101,170.0,2,1048.5048,3,2,2,322,Potential loyal
24102,337.0,3,1802.0762,2,2,3,223,Hold and improve
24103,314.0,2,1754.98,2,2,3,223,Hold and improve
24104,123.0,2,1034.0817,4,2,2,422,Loyal
24105,287.0,2,2417.7142000000003,2,2,3,223,Hold and improve
24106,113.0,2,48.6142,4,2,1,421,Loyal
24107,57.0,2,127.98,5,2,1,521,Loyal
24108,246.0,1,7.98,3,1,1,311,Potential loyal
24109,259.0,1,9.98,2,1,1,211,Hold and improve
24110,284.0,2,2401.3584,2,2,3,223,Hold and improve
24111,135.0,1,9.98,4,1,1,411,Loyal
24112,78.0,1,34.99,4,1,1,411,Loyal
24113,288.0,2,39.980000000000004,2,2,1,221,Hold and improve
24114,150.0,3,1065.7932,4,2,2,422,Loyal
24115,82.0,2,1034.0817,4,2,2,422,Loyal
24116,198.0,1,1700.99,3,1,3,313,Potential loyal
24117,99.0,2,34.95,4,2,1,421,Loyal
24118,0.0,0,0.0,5,1,1,511,Loyal
24119,108.0,2,27.2684,4,2,1,421,Loyal
24120,278.0,1,3.99,2,1,1,211,Hold and improve
24121,70.0,1,539.99,5,1,2,512,Loyal
24122,94.0,1,4.99,4,1,1,411,Loyal
24123,174.0,2,14.56,3,2,1,321,Potential loyal
24124,0.0,0,0.0,5,1,1,511,Loyal
24125,71.0,2,32.2584,5,2,1,521,Loyal
24126,132.0,2,57.0762,4,2,1,421,Loyal
24127,75.0,2,548.98,4,2,2,422,Loyal
24128,157.0,3,97.96000000000001,4,2,1,421,Loyal
24129,152.0,1,7.98,4,1,1,411,Loyal
24130,202.0,3,60.2584,3,2,1,321,Potential loyal
24131,0.0,0,0.0,5,1,1,511,Loyal
24132,75.0,1,9.98,4,1,1,411,Loyal
24133,230.0,3,60.9126,3,2,1,321,Potential loyal
24134,12.0,1,9.98,5,1,1,511,Loyal
24135,275.0,2,2419.06,2,2,3,223,Hold and improve
24136,270.0,2,2471.04,2,2,3,223,Hold and improve
24137,212.0,2,12.56,3,2,1,321,Potential loyal
24138,68.0,3,1119.1491,5,2,2,522,Loyal
24139,50.0,2,41.6242,5,2,1,521,Loyal
24140,244.0,2,2419.06,3,2,3,323,Potential loyal
24141,322.0,3,30.46,2,2,1,221,Hold and improve
24142,73.0,2,19.55,5,2,1,521,Loyal
24143,4.0,2,12.56,5,2,1,521,Loyal
24144,76.0,2,43.6242,4,2,1,421,Loyal
24145,0.0,0,0.0,5,1,1,511,Loyal
24146,245.0,2,69.96000000000001,3,2,1,321,Potential loyal
24147,10.0,2,42.97,5,2,1,521,Loyal
24148,269.0,2,27.87,2,2,1,221,Hold and improve
24149,106.0,2,19.55,4,2,1,421,Loyal
24150,69.0,1,7.98,5,1,1,511,Loyal
24151,121.0,2,63.97,4,2,1,421,Loyal
24152,36.0,1,9.98,5,1,1,511,Loyal
24153,258.0,3,2457.02,2,2,3,223,Hold and improve
24154,272.0,1,47.0962,2,1,1,211,Hold and improve
24155,67.0,1,539.99,5,1,2,512,Loyal
24156,94.0,2,12.56,4,2,1,421,Loyal
24157,218.0,2,2417.7142000000003,3,2,3,323,Potential loyal
24158,226.0,3,2412.03,3,2,3,323,Potential loyal
24159,137.0,3,2755.1967,4,2,3,423,Loyal
24160,136.0,3,3046.84,4,2,3,423,Loyal
24161,141.0,2,2983.34,4,2,3,423,Loyal
24162,144.0,3,3026.3199999999997,4,2,3,423,Loyal
24163,143.0,3,2755.1967,4,2,3,423,Loyal
24164,136.0,5,2796.6086999999998,4,3,3,433,Loyal
24166,115.0,5,2817.4825,4,3,3,433,Loyal
24167,116.0,2,2983.34,4,2,3,423,Loyal
24168,97.0,3,612.96,4,2,2,422,Loyal
24169,121.0,4,2749.5125,4,3,3,433,Loyal
24170,110.0,3,3016.9842,4,2,3,423,Loyal
24171,102.0,5,3028.5883999999996,4,3,3,433,Loyal
24172,116.0,4,2749.5125,4,3,3,433,Loyal
24173,100.0,5,2796.0606,4,3,3,433,Loyal
24174,97.0,2,2983.34,4,2,3,423,Loyal
24175,104.0,3,2743.0425,4,2,3,423,Loyal
24176,112.0,4,3087.6285,4,3,3,433,Loyal
24177,121.0,2,2721.5525,4,2,3,423,Loyal
24178,116.0,4,2809.1867,4,3,3,433,Loyal
24179,115.0,5,3066.29,4,3,3,433,Loyal
24180,103.0,2,41.6242,4,2,1,421,Loyal
24181,296.0,2,12.56,2,2,1,221,Hold and improve
24182,89.0,4,585.2384,4,3,2,432,Loyal
24183,213.0,4,2475.53,3,3,3,333,Potential loyal
24184,142.0,2,1034.0817,4,2,2,422,Loyal
24185,0.0,0,0.0,5,1,1,511,Loyal
24186,145.0,3,1054.9975,4,2,2,422,Loyal
24187,137.0,2,1035.4275,4,2,2,422,Loyal
24188,170.0,2,25.880000000000003,3,2,1,321,Potential loyal
24189,122.0,1,1000.4375,4,1,2,412,Loyal
24190,194.0,3,2444.9926,3,2,3,323,Potential loyal
24191,80.0,1,539.99,4,1,2,412,Loyal
24192,105.0,2,1034.0817,4,2,2,422,Loyal
24193,100.0,4,1110.4548,4,3,2,432,Loyal
24194,186.0,3,2423.04,3,2,3,323,Potential loyal
24195,228.0,1,14.97,3,1,1,311,Potential loyal
24196,163.0,2,49.96,3,2,1,321,Potential loyal
24197,94.0,2,1034.0817,4,2,2,422,Loyal
24198,199.0,4,2431.6942000000004,3,3,3,333,Potential loyal
24199,69.0,2,1034.0817,5,2,2,522,Loyal
24200,62.0,1,1000.4375,5,1,2,512,Loyal
24201,169.0,3,2435.0026000000003,3,2,3,323,Potential loyal
24202,122.0,1,1000.4375,4,1,2,412,Loyal
24203,136.0,3,2467.1273,4,2,3,423,Loyal
24204,67.0,4,600.9026,5,3,2,532,Loyal
24205,88.0,3,636.96,4,2,2,422,Loyal
24206,314.0,2,1754.98,2,2,3,223,Hold and improve
24207,14.0,1,9.98,5,1,1,511,Loyal
24208,122.0,2,1718.2784,4,2,3,423,Loyal
24209,146.0,2,1735.98,4,2,3,423,Loyal
24210,278.0,3,1758.95,2,2,3,223,Hold and improve
24211,75.0,2,1048.5048,4,2,2,422,Loyal
24212,113.0,2,1034.0817,4,2,2,422,Loyal
24213,101.0,4,1100.129,4,3,2,432,Loyal
24214,81.0,3,592.2684,4,2,2,422,Loyal
24215,14.0,3,85.70150000000001,5,2,1,521,Loyal
24216,22.0,3,60.9126,5,2,1,521,Loyal
24217,114.0,3,1088.0717,4,2,2,422,Loyal
24218,237.0,1,4.99,3,1,1,311,Potential loyal
24219,149.0,4,2445.6742000000004,4,3,3,433,Loyal
24220,97.0,3,75.88,4,2,1,421,Loyal
24221,24.0,3,553.97,5,2,2,522,Loyal
24222,87.0,3,74.53999999999999,4,2,1,421,Loyal
24223,266.0,2,64.56,2,2,1,221,Hold and improve
24224,0.0,0,0.0,5,1,1,511,Loyal
24225,146.0,2,123.47999999999999,4,2,1,421,Loyal
24226,138.0,3,104.95,4,2,1,421,Loyal
24227,154.0,1,59.98,4,1,1,411,Loyal
24228,48.0,3,30.46,5,2,1,521,Loyal
24229,219.0,2,16.85,3,2,1,321,Potential loyal
24230,131.0,2,27.2684,4,2,1,421,Loyal
24231,4.0,3,609.04,5,2,2,522,Loyal
24232,11.0,3,567.95,5,2,2,522,Loyal
24233,29.0,3,567.95,5,2,2,522,Loyal
24234,18.0,3,563.77,5,2,2,522,Loyal
24235,89.0,4,4861.08,4,3,4,434,Loyal
24236,238.0,4,122.2915,3,3,1,331,Potential loyal
24238,10.0,4,622.94,5,3,2,532,Loyal
24239,27.0,4,605.5942,5,3,2,532,Loyal
24240,10.0,1,9.98,5,1,1,511,Loyal
24241,121.0,4,3006.31,4,3,3,433,Loyal
24242,117.0,3,2756.5425,4,2,3,423,Loyal
24243,196.0,3,52.6142,3,2,1,321,Potential loyal
24244,218.0,3,3497.7775,3,2,4,324,Potential loyal
24245,11.0,3,31.830000000000002,5,2,1,521,Loyal
24246,233.0,1,19.98,3,1,1,311,Potential loyal
24247,119.0,2,2721.5525,4,2,3,423,Loyal
24248,101.0,5,2784.5025,4,3,3,433,Loyal
24249,95.0,1,539.99,4,1,2,412,Loyal
24250,98.0,4,2747.4825,4,3,3,433,Loyal
24251,115.0,2,2983.34,4,2,3,423,Loyal
24252,89.0,5,2766.8009,4,3,3,433,Loyal
24253,81.0,1,19.98,4,1,1,411,Loyal
24254,3.0,2,603.49,5,2,2,522,Loyal
24255,0.0,0,0.0,5,1,1,511,Loyal
24256,278.0,2,43.6242,2,2,1,221,Hold and improve
24257,83.0,5,2783.1567,4,3,3,433,Loyal
24258,32.0,1,9.98,5,1,1,511,Loyal
24259,0.0,0,0.0,5,1,1,511,Loyal
24260,22.0,3,89.94,5,2,1,521,Loyal
24261,169.0,2,41.6242,3,2,1,321,Potential loyal
24262,187.0,3,45.160000000000004,3,2,1,321,Potential loyal
24263,169.0,2,37.18,3,2,1,321,Potential loyal
24264,77.0,3,75.57000000000001,4,2,1,421,Loyal
24265,160.0,3,70.2342,4,2,1,421,Loyal
24266,88.0,5,2798.5825000000004,4,3,3,433,Loyal
24267,187.0,3,45.86,3,2,1,321,Potential loyal
24268,215.0,3,63.6042,3,2,1,321,Potential loyal
24269,107.0,2,29.96,4,2,1,421,Loyal
24270,80.0,6,2858.4925000000003,4,3,3,433,Loyal
24271,67.0,4,2769.1125,5,3,3,533,Loyal
24272,88.0,4,2754.5025,4,3,3,433,Loyal
24273,69.0,2,2721.5525,5,2,3,523,Loyal
24274,62.0,3,3016.9842,5,2,3,523,Loyal
24275,305.0,3,831.33,2,2,2,222,Hold and improve
24276,295.0,3,55.8926,2,2,1,221,Hold and improve
24277,308.0,1,29.97,2,1,1,211,Hold and improve
24278,210.0,3,205.97,3,2,1,321,Potential loyal
24280,164.0,3,55.54,3,2,1,321,Potential loyal
24281,229.0,2,3182.0,3,2,3,323,Potential loyal
24282,64.0,3,3916.1967,5,2,4,524,Loyal
24283,72.0,5,3974.1567,5,3,4,534,Loyal
24284,52.0,6,4857.5599999999995,5,3,4,534,Loyal
24285,176.0,1,32.6,3,1,1,311,Potential loyal
24286,11.0,5,587.65,5,3,2,532,Loyal
24287,14.0,3,104.08000000000001,5,2,1,521,Loyal
24288,84.0,3,74.2242,4,2,1,421,Loyal
24289,268.0,1,32.6,2,1,1,211,Hold and improve
24290,158.0,1,32.6,4,1,1,411,Loyal
24291,20.0,1,539.99,5,1,2,512,Loyal
24292,318.0,3,45.160000000000004,2,2,1,221,Hold and improve
24293,334.0,2,37.18,2,2,1,221,Hold and improve
24294,108.0,2,33.9126,4,2,1,421,Loyal
24295,20.0,4,627.9300000000001,5,3,2,532,Loyal
24296,28.0,2,574.98,5,2,2,522,Loyal
24297,315.0,3,49.150000000000006,2,2,1,221,Hold and improve
24298,291.0,3,84.6573,2,2,1,221,Hold and improve
24299,289.0,3,45.160000000000004,2,2,1,221,Hold and improve
24300,65.0,2,4144.34,5,2,4,524,Loyal
24301,79.0,2,4144.34,4,2,4,424,Loyal
24302,66.0,2,3882.5525,5,2,4,524,Loyal
24303,87.0,4,4215.618399999999,4,3,4,434,Loyal
24304,74.0,5,3974.1567,5,3,4,534,Loyal
24305,88.0,4,3953.8309,4,3,4,434,Loyal
24306,0.0,0,0.0,5,1,1,511,Loyal
24307,65.0,4,4167.3099999999995,5,3,4,534,Loyal
24308,3.0,5,633.3057,5,3,2,532,Loyal
24309,24.0,2,4793.12,5,2,4,524,Loyal
24310,2.0,5,4836.67,5,3,4,534,Loyal
24311,14.0,3,621.7015,5,2,2,522,Loyal
24312,155.0,2,40.58,4,2,1,421,Loyal
24313,224.0,3,58.56,3,2,1,321,Potential loyal
24314,286.0,2,79.6962,2,2,1,221,Hold and improve
24315,226.0,1,32.6,3,1,1,311,Potential loyal
24316,58.0,1,4.58,5,1,1,511,Loyal
24317,311.0,2,39.47,2,2,1,221,Hold and improve
24318,247.0,3,74.2242,3,2,1,321,Potential loyal
24319,47.0,1,7.98,5,1,1,511,Loyal
24320,140.0,3,41.17,4,2,1,421,Loyal
24321,23.0,2,557.97,5,2,2,522,Loyal
24322,118.0,2,68.49,4,2,1,421,Loyal
24323,24.0,4,624.5942,5,3,2,532,Loyal
24324,9.0,4,625.94,5,3,2,532,Loyal
24325,21.0,4,595.53,5,3,2,532,Loyal
24326,12.0,4,570.24,5,3,2,532,Loyal
24327,4.0,2,557.97,5,2,2,522,Loyal
24328,12.0,2,573.6342,5,2,2,522,Loyal
24329,9.0,2,603.49,5,2,2,522,Loyal
24330,25.0,2,573.6342,5,2,2,522,Loyal
24331,28.0,2,557.97,5,2,2,522,Loyal
24332,24.0,5,4838.368399999999,5,3,4,534,Loyal
24333,27.0,5,633.8926,5,3,2,532,Loyal
24334,17.0,2,574.98,5,2,2,522,Loyal
24335,25.0,2,574.98,5,2,2,522,Loyal
24336,11.0,2,557.97,5,2,2,522,Loyal
24337,13.0,4,624.5942,5,3,2,532,Loyal
24338,6.0,3,567.95,5,2,2,522,Loyal
24339,365.0,1,2384.07,2,1,3,213,Hold and improve
24340,307.0,2,2402.05,2,2,3,223,Hold and improve
24341,307.0,4,2472.01,2,3,3,233,Hold and improve
24342,18.0,3,4826.7642,5,2,4,524,Loyal
24343,295.0,3,2489.7043000000003,2,2,3,223,Hold and improve
24344,305.0,3,4337.9084,2,2,4,224,Hold and improve
24345,289.0,3,2412.03,2,2,3,223,Hold and improve
24346,249.0,4,2507.02,3,3,3,333,Potential loyal
24347,266.0,2,2419.06,2,2,3,223,Hold and improve
24348,258.0,3,2466.1562000000004,2,2,3,223,Hold and improve
24349,269.0,2,2417.7142000000003,2,2,3,223,Hold and improve
24351,266.0,2,2401.3584,2,2,3,223,Hold and improve
24352,223.0,2,2411.04,3,2,3,323,Potential loyal
24353,237.0,3,2412.03,3,2,3,323,Potential loyal
24354,242.0,3,2481.02,3,2,3,323,Potential loyal
24355,227.0,2,40.58,3,2,1,321,Potential loyal
24356,7.0,3,658.45,5,2,2,522,Loyal
24357,229.0,3,2441.2623000000003,3,2,3,323,Potential loyal
24358,218.0,3,2423.04,3,2,3,323,Potential loyal
24359,237.0,4,2451.62,3,3,3,333,Potential loyal
24360,235.0,3,1063.0717,3,2,2,322,Potential loyal
24361,224.0,4,3270.98,3,3,3,333,Potential loyal
24362,240.0,5,3517.6475,3,3,4,334,Potential loyal
24363,0.0,0,0.0,5,1,1,511,Loyal
24364,33.0,3,2310.5225,5,2,3,523,Loyal
24365,240.0,4,3243.95,3,3,3,333,Potential loyal
24366,43.0,2,4144.34,5,2,4,524,Loyal
24367,46.0,3,4177.9842,5,2,4,524,Loyal
24368,47.0,5,3970.1666999999998,5,3,4,534,Loyal
24369,0.0,0,0.0,5,1,1,511,Loyal
24370,128.0,3,72.92,4,2,1,421,Loyal
24371,59.0,4,4264.9643,5,3,4,534,Loyal
24372,183.0,3,3235.99,3,2,3,323,Potential loyal
24373,151.0,3,53.25,4,2,1,421,Loyal
24374,0.0,0,0.0,5,1,1,511,Loyal
24375,264.0,3,63.459999999999994,2,2,1,221,Hold and improve
24376,22.0,1,14.97,5,1,1,511,Loyal
24377,58.0,4,3953.8309,5,3,4,534,Loyal
24378,35.0,4,4202.3,5,3,4,534,Loyal
24379,248.0,2,27.96,3,2,1,321,Potential loyal
24380,143.0,1,9.98,4,1,1,411,Loyal
24381,33.0,5,4003.8109,5,3,4,534,Loyal
24382,155.0,3,165.26999999999998,4,2,1,421,Loyal
24383,136.0,1,2384.07,4,1,3,413,Loyal
24384,93.0,3,2436.3484000000003,4,2,3,423,Loyal
24385,7.0,3,54.2384,5,2,1,521,Loyal
24386,359.0,4,4165.23,2,3,4,234,Hold and improve
24387,4.0,1,539.99,5,1,2,512,Loyal
24388,22.0,3,56.6142,5,2,1,521,Loyal
24389,317.0,3,62.55,2,2,1,221,Hold and improve
24390,190.0,1,32.6,3,1,1,311,Potential loyal
24391,212.0,3,55.37,3,2,1,321,Potential loyal
24392,260.0,3,4337.9084,2,2,4,224,Hold and improve
24393,324.0,2,36.59,2,2,1,221,Hold and improve
24394,180.0,2,40.58,3,2,1,321,Potential loyal
24395,272.0,2,44.57,2,2,1,221,Hold and improve
24396,246.0,3,45.160000000000004,3,2,1,321,Potential loyal
24398,254.0,3,47.42,3,2,1,321,Potential loyal
24399,275.0,3,140.89,2,2,1,221,Hold and improve
24400,14.0,4,622.94,5,3,2,532,Loyal
24401,151.0,3,58.56,4,2,1,421,Loyal
24402,11.0,2,573.6342,5,2,2,522,Loyal
24403,356.0,2,2401.3584,2,2,3,223,Hold and improve
24404,340.0,1,2384.07,2,1,3,213,Hold and improve
24405,340.0,2,2417.7142000000003,2,2,3,223,Hold and improve
24406,9.0,3,199.57999999999998,5,2,1,521,Loyal
24407,46.0,3,74.2242,5,2,1,521,Loyal
24408,32.0,4,122.6662,5,3,1,531,Loyal
24409,8.0,3,78.2142,5,2,1,521,Loyal
24410,51.0,3,196.18,5,2,1,521,Loyal
24411,281.0,3,74.2242,2,2,1,221,Hold and improve
24412,236.0,3,45.160000000000004,3,2,1,321,Potential loyal
24413,350.0,3,45.248400000000004,2,2,1,221,Hold and improve
24414,342.0,3,2421.02,2,2,3,223,Hold and improve
24415,321.0,1,9.98,2,1,1,211,Hold and improve
24416,122.0,4,121.3204,4,3,1,431,Loyal
24417,354.0,5,2503.6542,2,3,3,233,Hold and improve
24418,245.0,3,4338.6,3,2,4,324,Potential loyal
24419,245.0,3,74.2242,3,2,1,321,Potential loyal
24420,339.0,2,2393.06,2,2,3,223,Hold and improve
24421,336.0,3,2463.9926,2,2,3,223,Hold and improve
24422,251.0,2,152.6,3,2,1,321,Potential loyal
24423,275.0,1,32.6,2,1,1,211,Hold and improve
24424,282.0,3,199.57999999999998,2,2,1,221,Hold and improve
24425,358.0,2,2417.7142000000003,2,2,3,223,Hold and improve
24426,69.0,3,74.2242,5,2,1,521,Loyal
24427,344.0,4,2411.6200000000003,2,3,3,233,Hold and improve
24428,40.0,1,32.6,5,1,1,511,Loyal
24429,314.0,5,170.73350000000002,2,3,1,231,Hold and improve
24430,213.0,5,144.2615,3,3,1,331,Potential loyal
24431,230.0,4,4348.58,3,3,4,334,Potential loyal
24432,232.0,1,2384.07,3,1,3,313,Potential loyal
24433,337.0,4,2494.1362000000004,2,3,3,233,Hold and improve
24434,354.0,3,2403.04,2,2,3,223,Hold and improve
24435,254.0,4,63.35,3,3,1,331,Potential loyal
24436,306.0,2,2438.06,2,2,3,223,Hold and improve
24437,310.0,4,2464.3284000000003,2,3,3,233,Hold and improve
24438,0.0,0,0.0,5,1,1,511,Loyal
24439,120.0,3,79.56,4,2,1,421,Loyal
24440,248.0,3,111.22430000000001,3,2,1,321,Potential loyal
24441,212.0,2,2417.7142000000003,3,2,3,323,Potential loyal
24442,125.0,2,80.66730000000001,4,2,1,421,Loyal
24443,0.0,0,0.0,5,1,1,511,Loyal
24444,205.0,3,2466.1562000000004,3,2,3,323,Potential loyal
24445,212.0,2,2417.7142000000003,3,2,3,323,Potential loyal
24446,195.0,3,2455.3484000000003,3,2,3,323,Potential loyal
24447,298.0,2,759.6384,2,2,2,222,Hold and improve
24448,85.0,3,70.2342,4,2,1,421,Loyal
24449,228.0,3,45.160000000000004,3,2,1,321,Potential loyal
24450,286.0,2,66.2442,2,2,1,221,Hold and improve
24451,259.0,3,42.870000000000005,2,2,1,221,Hold and improve
24452,297.0,1,32.6,2,1,1,211,Hold and improve
24453,71.0,3,80.6142,5,2,1,521,Loyal
24454,200.0,1,21.49,3,1,1,311,Potential loyal
